job,agent,model,dataset,task,trial_dir,reward,status
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,ugt1a1_atazanavir_7588703,ugt1a1_atazanavir_7588703__STkXsQq,1.0,pass
2026-02-20__15-48-37,codex,gpt-5.2,cpic_evidence_benchmark_condensed,ugt1a1_atazanavir_7588705,ugt1a1_atazanavir_7588705__bm2mFfs,0.8,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589430,cyp2b6_efavirenz_7589430__sQsGEjL,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589433,cyp2b6_efavirenz_7589433__2Vqu86q,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2b6_efavirenz_7589434,cyp2b6_efavirenz_7589434__CVHysN6,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589077,cyp2c19_clopidogrel_7589077__Q7qYuuZ,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589080,cyp2c19_clopidogrel_7589080__ujXejzK,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589081,cyp2c19_clopidogrel_7589081__pHB9kHb,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589083,cyp2c19_clopidogrel_7589083__azGSDM7,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589085,cyp2c19_clopidogrel_7589085__dn5Bogb,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589096,cyp2c19_clopidogrel_7589096__js7HcAR,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_clopidogrel_7589098,cyp2c19_clopidogrel_7589098__QWSgC6x,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_omeprazole_7589841,cyp2c19_omeprazole_7589841__sfeJZ8F,,error
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_omeprazole_7589842,cyp2c19_omeprazole_7589842__MCAUWSP,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_pantoprazole_7589861,cyp2c19_pantoprazole_7589861__4AF8RhZ,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590496,cyp2c19_voriconazole_7590496__2GtWxSQ,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590497,cyp2c19_voriconazole_7590497__Xto7sVz,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590498,cyp2c19_voriconazole_7590498__nBHW3dg,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590501,cyp2c19_voriconazole_7590501__KXTJyLv,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590504,cyp2c19_voriconazole_7590504__JkcDGsB,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c19_voriconazole_7590509,cyp2c19_voriconazole_7590509__5mTmvWN,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588806,cyp2c9_celecoxib_7588806__DiucrLA,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588808,cyp2c9_celecoxib_7588808__3ApZbgo,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_celecoxib_7588809,cyp2c9_celecoxib_7588809__kxhW4NG,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589757,cyp2c9_meloxicam_7589757__N3rr8vz,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589758,cyp2c9_meloxicam_7589758__LxmRGsy,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2c9_meloxicam_7589759,cyp2c9_meloxicam_7589759__nkRSamm,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588707,cyp2d6_atomoxetine_7588707__Fp2CK8d,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588711,cyp2d6_atomoxetine_7588711__7MouMR7,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588718,cyp2d6_atomoxetine_7588718__osBPUmq,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588724,cyp2d6_atomoxetine_7588724__dxvYdHT,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588727,cyp2d6_atomoxetine_7588727__knrFXoV,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588729,cyp2d6_atomoxetine_7588729__yXdiCxj,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588746,cyp2d6_atomoxetine_7588746__ocU8KEV,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_atomoxetine_7588749,cyp2d6_atomoxetine_7588749__oBuXpuk,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589819,cyp2d6_nortriptyline_7589819__uCQKxxM,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589830,cyp2d6_nortriptyline_7589830__fXt4wHx,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589835,cyp2d6_nortriptyline_7589835__qhXjiVa,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_nortriptyline_7589839,cyp2d6_nortriptyline_7589839__n6PUuaC,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589865,cyp2d6_ondansetron_7589865__QWk2S6D,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589876,cyp2d6_ondansetron_7589876__GZHpyH4,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_ondansetron_7589881,cyp2d6_ondansetron_7589881__brabuSp,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590201,cyp2d6_tamoxifen_7590201__Tt5WeVV,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590204,cyp2d6_tamoxifen_7590204__ERruFpf,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp2d6_tamoxifen_7590208,cyp2d6_tamoxifen_7590208__te5YvqW,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp3a5_tacrolimus_7590178,cyp3a5_tacrolimus_7590178__T4Zydfj,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,cyp3a5_tacrolimus_7590181,cyp3a5_tacrolimus_7590181__WNFGymh,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_capecitabine_7589441,dpyd_capecitabine_7589441__Mn4uytY,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_capecitabine_7589442,dpyd_capecitabine_7589442__L68MEJk,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589438,dpyd_fluorouracil_7589438__aFFbdAv,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589439,dpyd_fluorouracil_7589439__ABdLZx8,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,dpyd_fluorouracil_7589440,dpyd_fluorouracil_7589440__kjD8L77,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589123,g6pd_dapsone_7589123__ML6gK9q,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589124,g6pd_dapsone_7589124__iBjn28S,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_dapsone_7589126,g6pd_dapsone_7589126__myDGbPb,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_methylene_blue_7589787,g6pd_methylene_blue_7589787__JwaJ8Ko,,error
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589815,g6pd_nitrofurantoin_7589815__c2pJ65b,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589816,g6pd_nitrofurantoin_7589816__7ZBZakL,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_nitrofurantoin_7589817,g6pd_nitrofurantoin_7589817__K3HgiRD,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_primaquine_7590079,g6pd_primaquine_7590079__4K2zKjG,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,g6pd_primaquine_7590080,g6pd_primaquine_7590080__cXX5ZMC,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_abacavir_7588405,hla_b_abacavir_7588405__T9NfJRs,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_abacavir_7588406,hla_b_abacavir_7588406__2xYZksi,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_allopurinol_7588407,hla_b_allopurinol_7588407__4XLLCpn,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,hla_b_allopurinol_7588408,hla_b_allopurinol_7588408__2brJrz8,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,mt_rnr1_amikacin_7588409,mt_rnr1_amikacin_7588409__DHp5t5K,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,mt_rnr1_amikacin_7588410,mt_rnr1_amikacin_7588410__YrUHCdG,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589516,nat2_hydralazine_7589516__zKJCfMK,0.0,fail
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589517,nat2_hydralazine_7589517__Wgt27oV,,error
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,nat2_hydralazine_7589518,nat2_hydralazine_7589518__WrWuQEf,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,ugt1a1_atazanavir_7588703,ugt1a1_atazanavir_7588703__NVjsa75,0.2,partial
2026-02-20__18-26-02,codex,gpt-5.2,cpic_zero_context_condensed,ugt1a1_atazanavir_7588705,ugt1a1_atazanavir_7588705__97FWSVw,0.0,fail
